CMDLINE qontract-reconcile --config config.debug.toml --dry-run openshift-saas-deploy-trigger-moving-commits
MEM 113.656250 1622982599.9386
MEM 113.656250 1622982600.0547
MEM 113.671875 1622982600.1870
MEM 113.671875 1622982600.3061
MEM 113.671875 1622982600.4241
MEM 113.671875 1622982600.5349
MEM 113.671875 1622982600.6624
MEM 113.671875 1622982600.7919
MEM 113.671875 1622982600.9074
MEM 113.671875 1622982601.0194
MEM 113.671875 1622982601.1305
MEM 113.687500 1622982601.2409
MEM 113.687500 1622982601.3664
MEM 113.687500 1622982601.4948
MEM 113.687500 1622982601.6332
MEM 113.691406 1622982601.7557
MEM 113.691406 1622982601.8657
MEM 113.691406 1622982601.9803
MEM 113.691406 1622982602.1083
MEM 113.691406 1622982602.2391
MEM 113.691406 1622982602.3601
MEM 113.691406 1622982602.4728
MEM 113.691406 1622982602.5826
MEM 113.691406 1622982602.7035
MEM 113.691406 1622982602.8216
MEM 113.691406 1622982602.9398
MEM 113.691406 1622982603.0594
MEM 113.691406 1622982603.1787
MEM 113.707031 1622982603.3003
MEM 113.742188 1622982603.4229
MEM 113.742188 1622982603.5494
MEM 113.753906 1622982603.6796
MEM 113.753906 1622982603.8073
MEM 113.753906 1622982603.9354
MEM 113.753906 1622982604.0480
MEM 113.753906 1622982604.1779
MEM 113.753906 1622982604.3090
MEM 113.753906 1622982604.4397
MEM 113.753906 1622982604.5682
MEM 113.753906 1622982604.6819
MEM 113.753906 1622982604.8118
MEM 113.835938 1622982604.9361
MEM 113.863281 1622982605.0628
MEM 113.863281 1622982605.1937
MEM 113.863281 1622982605.3201
MEM 113.863281 1622982605.4499
MEM 113.863281 1622982605.5778
MEM 113.863281 1622982605.7145
MEM 113.875000 1622982605.8416
MEM 113.875000 1622982605.9539
MEM 113.875000 1622982606.0720
MEM 113.875000 1622982606.1983
MEM 113.875000 1622982606.3190
MEM 113.875000 1622982606.4446
MEM 113.875000 1622982606.5729
MEM 113.875000 1622982606.7037
MEM 113.875000 1622982606.8375
MEM 113.875000 1622982606.9516
MEM 113.875000 1622982607.0623
MEM 113.875000 1622982607.1721
MEM 113.875000 1622982607.2816
MEM 113.894531 1622982607.3927
MEM 113.894531 1622982607.5044
MEM 113.894531 1622982607.6151
MEM 113.894531 1622982607.7263
MEM 113.894531 1622982607.8366
MEM 113.894531 1622982607.9467
MEM 113.894531 1622982608.0642
MEM 113.894531 1622982608.1765
MEM 113.894531 1622982608.3024
MEM 113.894531 1622982608.4240
MEM 113.925781 1622982608.5355
MEM 113.925781 1622982608.6539
MEM 113.941406 1622982608.7728
MEM 113.941406 1622982608.8964
MEM 113.941406 1622982609.0106
MEM 113.941406 1622982609.1288
MEM 113.941406 1622982609.2482
MEM 113.941406 1622982609.3649
MEM 113.941406 1622982609.4834
MEM 113.941406 1622982609.6037
MEM 113.941406 1622982609.7233
MEM 113.941406 1622982609.8481
MEM 113.941406 1622982609.9584
MEM 113.941406 1622982610.0767
MEM 113.941406 1622982610.2044
MEM 113.941406 1622982610.3238
MEM 113.941406 1622982610.4361
MEM 113.941406 1622982610.5460
MEM 113.941406 1622982610.6567
MEM 113.941406 1622982610.7678
MEM 113.941406 1622982610.8776
MEM 113.964844 1622982610.9903
MEM 113.964844 1622982611.1009
MEM 113.968750 1622982611.2117
MEM 113.968750 1622982611.3220
MEM 113.968750 1622982611.4335
MEM 113.968750 1622982611.5437
MEM 113.968750 1622982611.6542
MEM 113.968750 1622982611.7658
MEM 113.968750 1622982611.8846
MEM 113.968750 1622982612.0057
MEM 113.968750 1622982612.1162
MEM 113.968750 1622982612.2328
MEM 113.968750 1622982612.3469
MEM 113.968750 1622982612.4610
MEM 113.968750 1622982612.5715
MEM 113.968750 1622982612.6837
MEM 113.968750 1622982612.7965
MEM 113.968750 1622982612.9078
MEM 113.968750 1622982613.0181
MEM 113.976562 1622982613.1288
MEM 113.976562 1622982613.2396
MEM 113.976562 1622982613.3496
MEM 113.976562 1622982613.4618
MEM 113.984375 1622982613.5728
MEM 113.984375 1622982613.6917
MEM 113.984375 1622982613.8008
MEM 113.984375 1622982613.9153
MEM 113.984375 1622982614.0268
MEM 113.984375 1622982614.1369
MEM 113.984375 1622982614.2490
MEM 113.984375 1622982614.3593
MEM 113.992188 1622982614.4703
MEM 113.992188 1622982614.5821
MEM 113.992188 1622982614.6956
MEM 113.992188 1622982614.8091
MEM 113.992188 1622982614.9203
MEM 113.992188 1622982615.0321
MEM 113.992188 1622982615.1506
MEM 113.992188 1622982615.2738
MEM 113.996094 1622982615.4054
MEM 113.996094 1622982615.5305
MEM 113.996094 1622982615.6481
MEM 113.996094 1622982615.7670
MEM 113.996094 1622982615.8892
MEM 113.996094 1622982616.0001
MEM 113.996094 1622982616.1113
MEM 113.996094 1622982616.2226
MEM 114.035156 1622982616.3325
MEM 114.035156 1622982616.4424
MEM 114.035156 1622982616.5637
MEM 114.035156 1622982616.6908
MEM 114.035156 1622982616.8100
MEM 114.035156 1622982616.9289
MEM 114.035156 1622982617.0439
MEM 114.035156 1622982617.1570
MEM 114.035156 1622982617.2666
MEM 114.035156 1622982617.3799
MEM 114.035156 1622982617.4954
MEM 114.035156 1622982617.6075
MEM 114.035156 1622982617.7170
MEM 114.035156 1622982617.8279
MEM 114.035156 1622982617.9630
MEM 114.082031 1622982618.0734
MEM 114.082031 1622982618.1844
MEM 114.089844 1622982618.2948
MEM 114.089844 1622982618.4057
MEM 114.089844 1622982618.5158
MEM 114.089844 1622982618.6261
MEM 114.089844 1622982618.7368
MEM 114.089844 1622982618.8477
MEM 114.089844 1622982618.9588
MEM 114.089844 1622982619.0774
MEM 114.089844 1622982619.1986
MEM 114.089844 1622982619.3157
MEM 114.089844 1622982619.4328
MEM 114.089844 1622982619.5506
MEM 114.089844 1622982619.6607
MEM 114.601562 1622982619.7771
MEM 114.601562 1622982619.8893
MEM 114.601562 1622982620.0069
MEM 114.601562 1622982620.1219
MEM 114.601562 1622982620.2318
MEM 114.601562 1622982620.3559
MEM 114.601562 1622982620.4855
MEM 114.601562 1622982620.6188
MEM 114.601562 1622982620.7410
MEM 114.781250 1622982620.8619
MEM 114.781250 1622982620.9884
MEM 114.781250 1622982621.1024
MEM 114.996094 1622982621.2135
MEM 114.996094 1622982621.3251
MEM 114.996094 1622982621.4389
MEM 114.996094 1622982621.5524
MEM 115.015625 1622982621.6618
MEM 115.015625 1622982621.7717
MEM 115.015625 1622982621.8860
MEM 115.015625 1622982622.0076
MEM 115.015625 1622982622.1197
MEM 115.015625 1622982622.2311
MEM 115.027344 1622982622.3422
MEM 115.027344 1622982622.4517
MEM 115.027344 1622982622.5645
MEM 115.027344 1622982622.6882
MEM 115.027344 1622982622.8047
MEM 115.027344 1622982622.9191
MEM 115.027344 1622982623.0343
MEM 115.027344 1622982623.1487
MEM 115.027344 1622982623.2578
MEM 115.027344 1622982623.3840
MEM 115.027344 1622982623.5059
MEM 115.027344 1622982623.6173
MEM 115.027344 1622982623.7289
MEM 115.027344 1622982623.8399
MEM 115.027344 1622982623.9511
MEM 115.027344 1622982624.0657
MEM 115.027344 1622982624.1841
MEM 115.027344 1622982624.3034
MEM 115.027344 1622982624.4242
MEM 115.027344 1622982624.5406
MEM 115.027344 1622982624.6526
MEM 115.027344 1622982624.7660
MEM 115.273438 1622982624.8799
MEM 115.273438 1622982624.9903
MEM 115.273438 1622982625.1029
MEM 115.273438 1622982625.2135
MEM 115.273438 1622982625.3310
MEM 115.304688 1622982625.4525
MEM 115.304688 1622982625.5646
MEM 115.320312 1622982625.6780
MEM 115.320312 1622982625.7886
MEM 115.320312 1622982625.8989
MEM 115.320312 1622982626.0176
MEM 115.320312 1622982626.1343
MEM 115.320312 1622982626.2498
MEM 115.320312 1622982626.3647
MEM 115.320312 1622982626.4790
MEM 115.320312 1622982626.5893
MEM 115.320312 1622982626.6998
MEM 115.320312 1622982626.8212
MEM 115.320312 1622982626.9531
MEM 115.320312 1622982627.0801
MEM 115.335938 1622982627.2025
MEM 115.335938 1622982627.3230
MEM 115.335938 1622982627.4517
MEM 115.335938 1622982627.5833
MEM 115.335938 1622982627.7129
MEM 115.335938 1622982627.8325
MEM 115.335938 1622982627.9511
MEM 115.335938 1622982628.0694
MEM 115.335938 1622982628.1961
MEM 115.445312 1622982628.3168
MEM 115.445312 1622982628.4363
MEM 115.445312 1622982628.5466
MEM 115.445312 1622982628.6573
MEM 115.445312 1622982628.7826
MEM 115.445312 1622982628.8933
MEM 115.445312 1622982629.0059
MEM 115.445312 1622982629.1171
MEM 115.445312 1622982629.2296
MEM 115.445312 1622982629.3398
MEM 115.468750 1622982629.4509
MEM 115.468750 1622982629.5750
MEM 115.468750 1622982629.6851
MEM 115.468750 1622982629.8042
MEM 115.468750 1622982629.9139
MEM 115.468750 1622982630.0250
MEM 115.468750 1622982630.1346
MEM 115.468750 1622982630.2543
MEM 115.468750 1622982630.3798
MEM 115.503906 1622982630.4904
MEM 115.574219 1622982630.6033
MEM 115.574219 1622982630.7146
MEM 115.589844 1622982630.8393
MEM 115.589844 1622982630.9522
MEM 115.589844 1622982631.0637
MEM 115.589844 1622982631.1746
MEM 115.589844 1622982631.2854
MEM 115.589844 1622982631.4138
MEM 115.589844 1622982631.5249
MEM 115.589844 1622982631.6366
MEM 115.589844 1622982631.7469
MEM 115.589844 1622982631.8780
MEM 115.589844 1622982632.0095
MEM 115.589844 1622982632.1217
MEM 115.589844 1622982632.2347
MEM 115.687500 1622982632.3456
MEM 115.687500 1622982632.4562
MEM 115.687500 1622982632.5670
MEM 115.687500 1622982632.6850
MEM 115.687500 1622982632.7965
MEM 115.703125 1622982632.9077
MEM 115.703125 1622982633.0288
MEM 115.703125 1622982633.1385
MEM 115.703125 1622982633.2482
MEM 115.703125 1622982633.3682
MEM 115.703125 1622982633.4819
MEM 115.703125 1622982633.5949
MEM 115.898438 1622982633.7086
MEM 115.898438 1622982633.8196
MEM 115.898438 1622982633.9306
MEM 115.953125 1622982634.0418
MEM 115.953125 1622982634.1542
MEM 115.953125 1622982634.2794
MEM 115.953125 1622982634.3912
MEM 115.996094 1622982634.5223
MEM 115.996094 1622982634.6495
MEM 115.996094 1622982634.7595
MEM 116.000000 1622982634.8760
MEM 116.000000 1622982634.9925
MEM 116.000000 1622982635.1071
MEM 116.000000 1622982635.2195
MEM 116.000000 1622982635.3326
MEM 116.000000 1622982635.4479
MEM 116.000000 1622982635.5633
MEM 116.000000 1622982635.6784
MEM 116.000000 1622982635.7934
MEM 116.000000 1622982635.9072
MEM 116.000000 1622982636.0288
MEM 116.007812 1622982636.1401
MEM 116.007812 1622982636.2536
MEM 116.011719 1622982636.3731
MEM 116.046875 1622982636.4875
MEM 116.046875 1622982636.5981
MEM 116.046875 1622982636.7079
MEM 116.046875 1622982636.8203
MEM 116.046875 1622982636.9368
MEM 116.046875 1622982637.0470
MEM 116.046875 1622982637.1598
MEM 116.046875 1622982637.2791
MEM 116.046875 1622982637.3936
MEM 116.046875 1622982637.5133
MEM 116.046875 1622982637.6351
MEM 116.046875 1622982637.7457
MEM 116.074219 1622982637.8599
MEM 116.074219 1622982637.9757
MEM 116.113281 1622982638.0896
MEM 116.214844 1622982638.2076
MEM 116.214844 1622982638.3236
MEM 116.214844 1622982638.4418
MEM 116.214844 1622982638.5544
MEM 116.218750 1622982638.6710
MEM 116.816406 1622982638.7822
MEM 116.816406 1622982638.8938
MEM 116.816406 1622982639.0076
MEM 116.816406 1622982639.1306
MEM 116.816406 1622982639.2439
MEM 116.816406 1622982639.3577
MEM 116.816406 1622982639.4698
MEM 116.816406 1622982639.5799
MEM 116.839844 1622982639.6929
MEM 116.839844 1622982639.8118
MEM 116.839844 1622982639.9312
MEM 116.839844 1622982640.0507
MEM 116.839844 1622982640.1692
MEM 116.839844 1622982640.2890
MEM 116.839844 1622982640.4100
MEM 116.839844 1622982640.5210
MEM 116.839844 1622982640.6322
MEM 116.839844 1622982640.7471
MEM 116.839844 1622982640.8723
MEM 116.839844 1622982640.9962
MEM 116.839844 1622982641.1133
MEM 116.839844 1622982641.2240
MEM 116.863281 1622982641.3357
MEM 116.863281 1622982641.4484
MEM 116.878906 1622982641.5598
MEM 117.085938 1622982641.6727
MEM 117.085938 1622982641.7850
MEM 117.085938 1622982641.8973
MEM 117.125000 1622982642.0092
MEM 117.125000 1622982642.1230
MEM 117.125000 1622982642.2347
MEM 117.125000 1622982642.3516
MEM 117.125000 1622982642.4625
MEM 117.125000 1622982642.5863
MEM 117.125000 1622982642.6986
MEM 117.167969 1622982642.8106
MEM 117.167969 1622982642.9224
MEM 117.167969 1622982643.0365
MEM 117.167969 1622982643.1539
MEM 117.167969 1622982643.2729
MEM 117.167969 1622982643.3970
MEM 117.167969 1622982643.5077
MEM 117.167969 1622982643.6194
MEM 117.167969 1622982643.7377
MEM 117.167969 1622982643.8491
MEM 117.167969 1622982643.9681
MEM 117.167969 1622982644.0993
MEM 117.167969 1622982644.2216
MEM 117.167969 1622982644.3409
MEM 117.167969 1622982644.4590
MEM 117.191406 1622982644.5901
MEM 117.191406 1622982644.7168
MEM 117.191406 1622982644.8412
MEM 117.191406 1622982644.9720
MEM 117.191406 1622982645.1044
MEM 117.191406 1622982645.2188
MEM 117.191406 1622982645.3361
MEM 117.191406 1622982645.4465
MEM 117.191406 1622982645.5688
MEM 117.191406 1622982645.6888
MEM 117.191406 1622982645.8148
MEM 117.191406 1622982645.9354
MEM 117.191406 1622982646.0552
MEM 117.191406 1622982646.1661
MEM 117.191406 1622982646.2759
MEM 117.191406 1622982646.4050
MEM 117.191406 1622982646.5354
MEM 117.191406 1622982646.6793
MEM 117.191406 1622982646.7955
MEM 117.191406 1622982646.9106
MEM 117.191406 1622982647.0334
MEM 117.191406 1622982647.1669
MEM 117.191406 1622982647.2993
MEM 117.191406 1622982647.4327
MEM 117.191406 1622982647.5625
MEM 117.191406 1622982647.6911
MEM 117.191406 1622982647.8130
MEM 117.191406 1622982647.9453
MEM 117.191406 1622982648.0759
MEM 117.191406 1622982648.2099
MEM 117.191406 1622982648.3418
MEM 117.191406 1622982648.4726
MEM 117.191406 1622982648.6050
MEM 117.191406 1622982648.7366
MEM 117.191406 1622982648.8479
MEM 117.191406 1622982648.9795
MEM 117.191406 1622982649.1016
MEM 117.191406 1622982649.2214
MEM 117.191406 1622982649.3339
MEM 117.191406 1622982649.4668
MEM 117.191406 1622982649.5992
MEM 117.191406 1622982649.7329
MEM 117.191406 1622982649.8522
MEM 117.191406 1622982649.9857
MEM 117.191406 1622982650.1015
MEM 117.191406 1622982650.2345
MEM 117.191406 1622982650.3612
MEM 117.191406 1622982650.4940
MEM 117.191406 1622982650.6270
MEM 117.191406 1622982650.7410
MEM 117.191406 1622982650.8728
MEM 117.191406 1622982651.0032
MEM 117.191406 1622982651.1359
MEM 117.191406 1622982651.2686
MEM 117.191406 1622982651.4013
MEM 117.191406 1622982651.5291
MEM 117.191406 1622982651.6631
MEM 117.191406 1622982651.7962
MEM 117.191406 1622982651.9267
MEM 117.191406 1622982652.0572
MEM 117.191406 1622982652.1912
MEM 117.191406 1622982652.3082
MEM 117.191406 1622982652.4268
MEM 117.191406 1622982652.5529
MEM 117.191406 1622982652.6643
MEM 117.191406 1622982652.8011
MEM 117.191406 1622982652.9339
MEM 117.191406 1622982653.0668
MEM 117.191406 1622982653.1919
MEM 117.191406 1622982653.3074
MEM 117.191406 1622982653.4333
MEM 117.191406 1622982653.5646
MEM 117.191406 1622982653.6974
MEM 117.191406 1622982653.8262
MEM 117.191406 1622982653.9453
MEM 117.191406 1622982654.0789
MEM 117.191406 1622982654.2079
MEM 117.191406 1622982654.3192
MEM 117.191406 1622982654.4397
MEM 117.191406 1622982654.5711
MEM 117.191406 1622982654.7042
MEM 117.191406 1622982654.8334
MEM 117.191406 1622982654.9668
MEM 117.191406 1622982655.0994
MEM 117.191406 1622982655.2289
MEM 117.191406 1622982655.3615
MEM 117.191406 1622982655.4945
MEM 117.191406 1622982655.6119
MEM 117.191406 1622982655.7451
MEM 117.191406 1622982655.8692
MEM 117.191406 1622982655.9980
MEM 117.191406 1622982656.1317
MEM 117.191406 1622982656.2634
MEM 117.191406 1622982656.3822
MEM 117.191406 1622982656.5140
MEM 117.191406 1622982656.6362
MEM 117.191406 1622982656.7500
MEM 117.191406 1622982656.8827
MEM 117.191406 1622982657.0162
MEM 117.191406 1622982657.1492
MEM 117.191406 1622982657.2610
MEM 117.191406 1622982657.3706
MEM 117.191406 1622982657.4808
MEM 117.191406 1622982657.5946
MEM 117.191406 1622982657.7280
MEM 117.191406 1622982657.8378
MEM 117.191406 1622982657.9499
MEM 117.191406 1622982658.0614
MEM 117.191406 1622982658.1872
MEM 117.191406 1622982658.3052
MEM 117.191406 1622982658.4186
MEM 117.191406 1622982658.5371
MEM 117.191406 1622982658.6473
MEM 117.191406 1622982658.7584
MEM 117.191406 1622982658.8683
MEM 117.191406 1622982658.9795
MEM 117.191406 1622982659.0927
MEM 117.191406 1622982659.2060
MEM 117.191406 1622982659.3394
MEM 117.191406 1622982659.4732
MEM 117.191406 1622982659.6036
MEM 117.191406 1622982659.7359
MEM 117.191406 1622982659.8479
MEM 117.191406 1622982659.9680
MEM 119.179688 1622982660.0876
MEM 113.898438 1622982660.2034
